date,cash,positionsValue,totalEquity,openPositionCount
2012-03-29,4275.954003561999,849.7390248985191,5125.693028460519,2
2012-03-30,4275.954003561999,869.9046271799815,5145.858630741981,2
2012-04-02,4275.954003561999,908.108383246426,5184.062386808426,2
2012-04-03,4275.954003561999,895.775262651682,5171.7292662136815,2
2012-04-04,4275.954003561999,840.032156366099,5115.9861599280985,2
2012-04-05,4275.954003561999,836.8152731577404,5112.7692767197395,2
2012-04-09,4275.954003561999,756.758325555357,5032.712329117357,2
2012-04-10,4894.2472939499685,0,4894.2472939499685,0
2012-04-11,4894.2472939499685,0,4894.2472939499685,0
2012-04-12,4452.3357391061745,440.95706573957625,4893.292804845751,1
2012-04-13,4452.3357391061745,400.85409708828337,4853.189836194458,1
2012-04-16,4452.3357391061745,404.4140712836345,4856.749810389809,1
2012-04-17,4014.101136775139,881.4204477114863,4895.521584486625,2
2012-04-18,4014.101136775139,867.4293629272657,4881.530499702405,2
2012-04-19,4014.101136775139,850.3280747838876,4864.429211559027,2
2012-04-20,4014.101136775139,871.0357074790561,4885.136844254195,2
2012-04-23,4014.101136775139,823.6504479627754,4837.7515847379145,2
2012-04-24,4014.101136775139,856.5749147738824,4870.676051549021,2
2012-04-25,4014.101136775139,928.5506278864156,4942.651764661555,2
2012-04-26,4530.160319112123,435.6608684159419,4965.821187528065,1
2012-04-27,4089.004530524763,881.1904195822669,4970.19495010703,2
2012-04-30,4089.004530524763,862.8788462437168,4951.88337676848,2
2012-05-01,4089.004530524763,896.0764901411804,4985.0810206659435,2
2012-05-02,4089.004530524763,886.1114147593307,4975.115945284094,2
2012-05-03,4089.004530524763,847.20706240177,4936.211592926533,2
2012-05-04,4089.004530524763,742.3814244382204,4831.385954962983,2
2012-05-07,4089.004530524763,757.3728213700651,4846.377351894828,2
2012-05-08,4089.004530524763,732.2480860587827,4821.252616583546,2
2012-05-09,4089.004530524763,679.4712953929494,4768.475825917712,2
2012-05-10,4089.004530524763,712.60108589282,4801.605616417583,2
2012-05-11,4089.004530524763,681.1258981435849,4770.130428668348,2
2012-05-14,4676.6392120961955,0,4676.6392120961955,0
2012-05-15,4676.6392120961955,0,4676.6392120961955,0
2012-05-16,4676.6392120961955,0,4676.6392120961955,0
2012-05-17,4676.6392120961955,0,4676.6392120961955,0
2012-05-18,4676.6392120961955,0,4676.6392120961955,0
2012-05-21,4676.6392120961955,0,4676.6392120961955,0
2012-05-22,4676.6392120961955,0,4676.6392120961955,0
2012-05-23,4676.6392120961955,0,4676.6392120961955,0
2012-05-24,4676.6392120961955,0,4676.6392120961955,0
2012-05-25,4676.6392120961955,0,4676.6392120961955,0
2012-05-29,4676.6392120961955,0,4676.6392120961955,0
2012-05-30,4676.6392120961955,0,4676.6392120961955,0
2012-05-31,4676.6392120961955,0,4676.6392120961955,0
2012-06-01,4676.6392120961955,0,4676.6392120961955,0
2012-06-04,4676.6392120961955,0,4676.6392120961955,0
2012-06-05,4676.6392120961955,0,4676.6392120961955,0
2012-06-06,4676.6392120961955,0,4676.6392120961955,0
2012-06-07,4676.6392120961955,0,4676.6392120961955,0
2012-06-08,4676.6392120961955,0,4676.6392120961955,0
2012-06-11,4676.6392120961955,0,4676.6392120961955,0
2012-06-12,4676.6392120961955,0,4676.6392120961955,0
2012-06-13,4676.6392120961955,0,4676.6392120961955,0
2012-06-14,4676.6392120961955,0,4676.6392120961955,0
2012-06-15,4676.6392120961955,0,4676.6392120961955,0
2012-06-18,4676.6392120961955,0,4676.6392120961955,0
2012-06-19,4239.172599328807,436.0718435807721,4675.244442909579,1
2012-06-20,3796.80533141066,882.6561813624093,4679.461512773069,2
2012-06-21,3796.80533141066,748.2349526761923,4545.040284086852,2
2012-06-22,3796.80533141066,811.4064816348563,4608.2118130455165,2
2012-06-25,3796.80533141066,706.8003944293132,4503.605725839973,2
2012-06-26,3796.80533141066,744.008330112451,4540.813661523111,2
2012-06-27,3796.80533141066,799.2127711526535,4596.018102563314,2
2012-06-28,3796.80533141066,788.7493758121668,4585.554707222827,2
2012-06-29,3796.80533141066,929.1249364953696,4725.930267906029,2
2012-07-02,4298.962400330766,442.5644348435568,4741.526835174323,1
2012-07-03,3857.21534910275,896.1032580438488,4753.318607146599,2
2012-07-05,3857.21534910275,873.5982852224665,4730.813634325217,2
2012-07-06,3857.21534910275,841.9469305927609,4699.162279695511,2
2012-07-09,3857.21534910275,832.2937190392154,4689.509068141966,2
2012-07-10,3857.21534910275,783.827884852839,4641.043233955589,2
2012-07-11,3857.21534910275,797.1118027855056,4654.327151888256,2
2012-07-12,3857.21534910275,766.5074480160392,4623.7227971187895,2
2012-07-13,3857.21534910275,879.3636793561413,4736.579028458891,2
2012-07-16,3857.21534910275,876.8260122803235,4734.041361383073,2
2012-07-17,3857.21534910275,920.1383299604348,4777.353679063185,2
2012-07-18,3892.1483738198485,910.812890098395,4802.961263918243,2
2012-07-19,3928.894534343077,891.7893363164474,4820.6838706595245,2
2012-07-20,3928.894534343077,839.0369769754317,4767.9315113185085,2
2012-07-23,3928.894534343077,769.8204063233361,4698.714940666413,2
2012-07-24,3928.894534343077,700.7572239928514,4629.651758335928,2
2012-07-25,3928.894534343077,712.650947198523,4641.5454815416,2
2012-07-26,3928.894534343077,831.4482432655238,4760.342777608601,2
2012-07-27,3928.894534343077,923.3332982491227,4852.2278325922,2
2012-07-30,3928.894534343077,917.2686439825559,4846.1631783256325,2
2012-07-31,3928.894534343077,896.0677500532915,4824.962284396368,2
2012-08-01,3928.894534343077,889.1322966885127,4818.02683103159,2
2012-08-02,3928.894534343077,878.723801308081,4807.618335651157,2
2012-08-03,4448.6154972431095,442.28268080273506,4890.898178045844,1
2012-08-06,4003.0185991599797,893.3103484945099,4896.32894765449,2
2012-08-07,4003.0185991599797,913.2873824485625,4916.305981608542,2
2012-08-08,4003.0185991599797,926.7283782482375,4929.746977408217,2
2012-08-09,4003.0185991599797,931.2031818902922,4934.221781050272,2
2012-08-10,4035.4550635018877,911.3313232299347,4946.786386731823,2
2012-08-13,4066.465243220611,895.5939014887254,4962.059144709336,2
2012-08-14,4066.465243220611,879.790066442513,4946.255309663124,2
2012-08-15,4066.465243220611,891.0702003633369,4957.535443583947,2
2012-08-16,4066.465243220611,925.4974607040635,4991.962703924674,2
2012-08-17,4101.269795924567,907.3692758481478,5008.6390717727145,2
2012-08-20,4101.269795924567,907.0209596107137,5008.29075553528,2
2012-08-21,4101.269795924567,880.9355368845362,4982.205332809103,2
2012-08-22,4101.269795924567,883.8936690719433,4985.163464996511,2
2012-08-23,4101.269795924567,835.2737670410526,4936.5435629656195,2
2012-08-24,4101.269795924567,882.280599458885,4983.550395383452,2
2012-08-27,4101.269795924567,875.4372569667557,4976.707052891323,2
2012-08-28,4101.269795924567,874.003402262476,4975.273198187043,2
2012-08-29,4101.269795924567,875.0710436641915,4976.340839588758,2
2012-08-30,4101.269795924567,829.1577924118769,4930.427588336444,2
2012-08-31,4101.269795924567,866.0782311779544,4967.348027102522,2
2012-09-04,4101.269795924567,876.8218180451495,4978.0916139697165,2
2012-09-05,4101.269795924567,880.5962246933439,4981.866020617911,2
2012-09-06,4630.913150604499,441.1110269371358,5072.024177541634,1
2012-09-07,4185.7958859699065,902.6067661834207,5088.402652153327,2
2012-09-10,4185.7958859699065,857.2110025934039,5043.00688856331,2
2012-09-11,4185.7958859699065,872.4352271428982,5058.231113112804,2
2012-09-12,4185.7958859699065,893.0017366130558,5078.7976225829625,2
2012-09-13,4699.075592712441,447.84511219168814,5146.920704904129,1
2012-09-14,4260.006749113039,890.5828306008252,5150.589579713865,2
2012-09-17,4260.006749113039,884.7577093143544,5144.764458427394,2
2012-09-18,4260.006749113039,888.5328843757907,5148.53963348883,2
2012-09-19,4260.006749113039,901.4338755837779,5161.440624696817,2
2012-09-20,4260.006749113039,899.3642387795325,5159.370987892572,2
2012-09-21,4260.006749113039,903.6656792667475,5163.672428379787,2
2012-09-24,4260.006749113039,901.8093656282846,5161.816114741324,2
2012-09-25,4260.006749113039,829.405833878591,5089.41258299163,2
2012-09-26,4260.006749113039,776.0239288669711,5036.03067798001,2
2012-09-27,4260.006749113039,869.8752791318141,5129.882028244853,2
2012-09-28,4260.006749113039,834.3226102510027,5094.329359364042,2
2012-10-01,4260.006749113039,858.0513369475478,5118.058086060587,2
2012-10-02,4260.006749113039,877.4572414639049,5137.4639905769445,2
2012-10-03,4260.006749113039,906.5151416277238,5166.521890740763,2
2012-10-04,4294.261485859257,914.6874654052531,5208.9489512645105,2
2012-10-05,4316.622142008528,895.2451641168977,5211.867306125425,2
2012-10-08,4316.622142008528,877.2869270579041,5193.909069066432,2
2012-10-09,4316.622142008528,811.3749019396714,5127.997043948199,2
2012-10-10,4316.622142008528,779.0412871980277,5095.6634292065555,2
2012-10-11,4316.622142008528,793.5774601365056,5110.199602145033,2
2012-10-12,4316.622142008528,769.5508294490221,5086.1729714575495,2
2012-10-15,4316.622142008528,844.1697312534668,5160.791873261995,2
2012-10-16,4316.622142008528,901.0853071667183,5217.7074491752455,2
2012-10-17,4316.622142008528,923.6227118784363,5240.244853886964,2
2012-10-18,4316.622142008528,918.783613180611,5235.405755189138,2
2012-10-19,4316.622142008528,805.9153144254826,5122.53745643401,2
2012-10-22,4316.622142008528,830.7371061884497,5147.359248196977,2
2012-10-23,4316.622142008528,697.8996104213529,5014.5217524298805,2
2012-10-24,4654.197605047118,340.98992346449,4995.1875285116075,1
2012-10-25,4654.197605047118,358.2675803133867,5012.465185360505,1
2012-10-26,4654.197605047118,359.3750673415965,5013.572672388714,1
2012-10-31,4654.197605047118,376.07633247730126,5030.273937524419,1
2012-11-01,4654.197605047118,444.2009547592754,5098.398559806393,1
2012-11-02,4654.197605047118,402.3601493579839,5056.557754405101,1
2012-11-05,4654.197605047118,440.15280191512494,5094.350406962242,1
2012-11-06,5137.942630636484,0,5137.942630636484,0
2012-11-07,5137.942630636484,0,5137.942630636484,0
2012-11-08,5137.942630636484,0,5137.942630636484,0
2012-11-09,5137.942630636484,0,5137.942630636484,0
2012-11-12,5137.942630636484,0,5137.942630636484,0
2012-11-13,5137.942630636484,0,5137.942630636484,0
2012-11-14,5137.942630636484,0,5137.942630636484,0
2012-11-15,5137.942630636484,0,5137.942630636484,0
2012-11-16,5137.942630636484,0,5137.942630636484,0
2012-11-19,5137.942630636484,0,5137.942630636484,0
2012-11-20,5137.942630636484,0,5137.942630636484,0
2012-11-21,5137.942630636484,0,5137.942630636484,0
2012-11-23,5137.942630636484,0,5137.942630636484,0
2012-11-26,5137.942630636484,0,5137.942630636484,0
2012-11-27,5137.942630636484,0,5137.942630636484,0
2012-11-28,5137.942630636484,0,5137.942630636484,0
2012-11-29,5137.942630636484,0,5137.942630636484,0
2012-11-30,5137.942630636484,0,5137.942630636484,0
2012-12-03,5137.942630636484,0,5137.942630636484,0
2012-12-04,5137.942630636484,0,5137.942630636484,0
2012-12-05,5137.942630636484,0,5137.942630636484,0
2012-12-06,5137.942630636484,0,5137.942630636484,0
2012-12-07,4702.806448601691,433.788201155925,5136.594649757616,1
2012-12-10,4268.179585818369,871.2603583082042,5139.439944126573,2
2012-12-11,4268.179585818369,906.338426359667,5174.518012178036,2
2012-12-12,4268.179585818369,905.6302516038776,5173.809837422246,2
2012-12-13,4268.179585818369,876.010684385148,5144.190270203517,2
2012-12-14,4268.179585818369,855.0312756826611,5123.210861501029,2
2012-12-17,4268.179585818369,921.01673092942,5189.196316747789,2
2012-12-18,4794.536436802156,432.0476511783221,5226.584087980477,1
2012-12-19,4359.7281662038995,835.6605361873122,5195.388702391212,2
2012-12-20,4359.7281662038995,857.920790590233,5217.648956794133,2
2012-12-21,4359.7281662038995,816.5994626582683,5176.327628862167,2
2012-12-24,4359.7281662038995,814.0483333186096,5173.776499522509,2
2012-12-26,4359.7281662038995,774.9072383317616,5134.635404535661,2
2012-12-27,4359.7281662038995,771.7938133010543,5131.521979504954,2
2012-12-28,4359.7281662038995,679.2140077981603,5038.94217400206,2
2012-12-31,4359.7281662038995,837.2522127577878,5196.980378961687,2
2013-01-02,4882.484637977442,446.26593988973127,5328.750577867173,1
2013-01-03,4438.411098010638,887.2966094805254,5325.707707491163,2
2013-01-04,4438.411098010638,919.6181074609747,5358.029205471613,2
2013-01-07,4438.411098010638,917.1945495645291,5355.605647575167,2
2013-01-08,4438.411098010638,910.1267010294457,5348.537799040084,2
2013-01-09,4438.411098010638,920.5963446466836,5359.007442657322,2
2013-01-10,4946.726671988746,439.3335346913463,5386.060206680092,1
2013-01-11,4504.719401024578,882.0143581650925,5386.73375918967,2
2013-01-14,4504.719401024578,883.4439100195243,5388.163311044102,2
2013-01-15,4504.719401024578,891.2535968527053,5395.972997877283,2
2013-01-16,4504.719401024578,897.3492775322422,5402.06867855682,2
2013-01-17,4504.719401024578,921.326046442905,5426.0454474674825,2
2013-01-18,5014.160244013789,436.7866981709838,5450.946942184773,1
