entryDate,closeDate,shortStrike,longStrike,credit,closeReason,netPnl
2017-01-04,2017-01-24,221,216,0.6415,profit_target,48.19434002989871
2017-01-05,2017-01-24,221,216,0.6462,profit_target,46.874241568181766
2017-01-24,2017-02-03,223,218,0.7113,profit_target,35.59712085409796
2017-01-25,2017-02-09,225,220,0.7155,profit_target,35.18620075456786
2017-02-03,2017-02-10,224,219,0.6052,profit_target,29.016176190394592
2017-02-09,2017-02-14,225,220,0.6016,profit_target,35.30417507442733
2017-02-10,2017-02-16,226,221,0.6197,profit_target,29.93581941059762
2017-02-14,2017-02-21,228,223,0.6004,profit_target,28.733729476183278
2017-02-16,2017-02-24,229,224,0.7161,profit_target,35.56126351634527
2017-02-21,2017-03-03,231,226,0.7319,profit_target,40.04761137376835
2017-02-24,2017-03-13,231,226,0.6974,profit_target,37.36214643358386
2017-03-03,2017-03-30,233,228,0.6995,profit_target,37.1763357752677
2017-03-13,2017-04-17,232,227,0.7356,expired_worthless,73.55558075719246
2017-03-30,2017-04-24,231,226,0.6956,profit_target,58.69161266880678
2017-04-24,2017-05-04,232,227,0.6802,profit_target,34.01762053426992
2017-04-25,2017-05-08,233,228,0.6059,profit_target,37.868259418395006
2017-05-04,2017-05-23,234,229,0.7000,profit_target,41.0394392279316
2017-05-08,2017-05-25,235,230,0.6308,profit_target,41.201932851839025
2017-05-23,2017-05-26,234,229,0.6144,profit_target,30.220646730584622
2017-05-25,2017-06-02,236,231,0.5813,profit_target,35.154290602314624
2017-05-26,2017-06-02,237,232,0.6971,profit_target,37.14289065155275
2017-06-02,2017-06-19,239,234,0.6468,profit_target,37.350601965566526
2017-06-05,2017-06-19,238,233,0.5836,profit_target,34.29297924850786
2017-06-19,2017-07-12,240,235,0.6619,profit_target,32.15200088152984
2017-06-20,2017-07-12,238,233,0.6657,profit_target,50.120219828454275
2017-07-12,2017-07-19,239,234,0.6514,profit_target,43.01785682011632
2017-07-13,2017-07-19,240,235,0.6905,profit_target,37.95682814869857
2017-07-19,2017-08-07,242,237,0.6016,profit_target,37.09392841276581
2017-07-20,2017-08-07,242,237,0.5777,profit_target,32.678655903484305
2017-08-08,2017-08-31,242,237,0.7216,profit_target,45.14639566498605
2017-08-07,2017-09-01,243,238,0.6569,profit_target,42.53530973629327
2017-08-31,2017-09-12,242,237,0.7173,profit_target,43.96382713372401
2017-09-01,2017-09-12,242,237,0.6070,profit_target,31.360789931005893
2017-09-12,2017-09-27,244,239,0.6651,profit_target,41.04575541254741
2017-09-13,2017-09-27,244,239,0.6359,profit_target,36.42215493039654
2017-09-27,2017-10-02,245,240,0.5830,profit_target,31.64541880930928
2017-09-28,2017-10-03,246,241,0.6375,profit_target,32.65595467741314
2017-10-02,2017-10-05,248,243,0.6444,profit_target,31.257751724700913
2017-10-03,2017-10-13,248,243,0.5813,profit_target,30.906025930090944
2017-10-05,2017-10-20,250,245,0.5794,profit_target,36.31089479261237
2017-10-13,2017-10-27,250,245,0.6173,profit_target,43.627009127433695
2017-10-20,2017-11-03,252,247,0.6475,profit_target,41.954081647797686
2017-10-27,2017-11-08,253,248,0.6834,profit_target,33.16172776438784
2017-11-03,2017-11-21,254,249,0.6466,profit_target,35.82680593891852
2017-11-08,2017-11-24,254,249,0.6441,profit_target,35.304529248159504
2017-11-21,2017-11-28,255,250,0.7085,profit_target,36.6152647601216
2017-11-24,2017-11-30,255,250,0.6589,profit_target,35.17650938700768
2017-11-28,2017-12-08,257,252,0.6445,profit_target,41.081469991485015
2017-11-30,2017-12-08,258,253,0.6664,profit_target,32.25091823565331
2017-12-08,2017-12-15,260,255,0.6737,profit_target,36.259053402012235
2017-12-11,2017-12-18,261,256,0.6836,profit_target,38.12109078875124
2017-12-15,2018-01-02,262,257,0.6117,profit_target,43.26261534855176
2017-12-18,2018-01-03,264,259,0.7045,profit_target,51.38398732845186
2018-01-02,2018-01-04,264,259,0.6576,profit_target,35.783306123313864
2018-01-03,2018-01-05,266,261,0.6289,profit_target,31.684837566756396
2018-01-04,2018-01-11,267,262,0.6242,profit_target,40.46782364636528
2018-01-05,2018-01-12,269,264,0.6420,profit_target,38.738618870342
2018-01-11,2018-01-19,271,266,0.6800,profit_target,36.98940531765186
2018-01-12,2018-01-22,273,268,0.7362,profit_target,48.4548599979974
2018-01-19,2018-01-26,274,269,0.6910,profit_target,53.84500512073717
2018-01-22,2018-01-26,277,272,0.7653,profit_target,41.4999055620415
2018-01-26,2018-03-02,280,275,0.6670,expired_max_loss,-434.6029395334524
2018-01-29,2018-03-05,277,272,0.8172,expired_partial,-410.1771692231608
2018-03-09,2018-04-13,270,265,0.8256,expired_partial,-355.7379754158003
2018-03-12,2018-04-16,269,264,0.8586,expired_partial,-37.03422720025036
2018-04-17,2018-05-09,262,257,0.8532,profit_target,53.66959693060626
2018-04-18,2018-05-09,261,256,0.7582,profit_target,49.38768298143145
2018-05-09,2018-05-14,262,257,0.7822,profit_target,39.23166319459947
2018-05-10,2018-05-23,264,259,0.7148,profit_target,35.674648658466005
2018-05-14,2018-06-04,265,260,0.7231,profit_target,54.311810018753064
2018-05-23,2018-06-05,266,261,0.7629,profit_target,37.63294783326658
2018-06-04,2018-06-08,267,262,0.7474,profit_target,37.89236071293189
2018-06-05,2018-06-11,267,262,0.6905,profit_target,35.59991921433333
2018-06-08,2018-07-06,271,266,0.7889,profit_target,41.67766313483009
2018-06-11,2018-07-09,271,266,0.7726,profit_target,64.96420355046914
2018-07-06,2018-07-10,268,263,0.7779,profit_target,40.11841844581842
2018-07-09,2018-07-17,271,266,0.7833,profit_target,40.29057206625481
2018-07-10,2018-07-24,272,267,0.7910,profit_target,49.07284485120775
2018-07-17,2018-07-25,274,269,0.7834,profit_target,42.11329090042039
2018-07-24,2018-08-03,274,269,0.7025,profit_target,38.44205837011902
2018-07-25,2018-08-07,277,272,0.7530,profit_target,44.82901229639115
2018-08-03,2018-08-20,277,272,0.7447,profit_target,38.706404865366665
2018-08-07,2018-08-24,279,274,0.6962,profit_target,35.18801117471794
2018-08-20,2018-08-27,278,273,0.7663,profit_target,45.56470531314684
2018-08-24,2018-08-29,280,275,0.7463,profit_target,37.68490005049249
2018-08-27,2018-09-14,282,277,0.7483,profit_target,41.46372179358892
2018-08-29,2018-09-19,284,279,0.7959,profit_target,40.911468841363245
2018-09-14,2018-10-01,283,278,0.7593,profit_target,47.69862768458796
2018-09-19,2018-10-03,283,278,0.6927,profit_target,38.56237912062725
2018-10-01,2018-11-05,285,280,0.7642,expired_max_loss,-424.88005726236014
2018-10-03,2018-11-07,285,280,0.7107,expired_partial,-291.3325393840373
2018-12-03,2019-01-07,269,264,0.8427,expired_max_loss,-417.03222887002397
2019-01-17,2019-01-30,253,248,0.8453,profit_target,55.556394159420876
2019-01-18,2019-01-31,256,251,0.7982,profit_target,52.19229744643325
2019-01-30,2019-02-04,258,253,0.8784,profit_target,51.66206616334025
2019-01-31,2019-02-05,260,255,0.7776,profit_target,37.870772885390174
2019-02-04,2019-02-15,263,258,0.8121,profit_target,57.69319070642029
2019-02-05,2019-02-15,264,259,0.7781,profit_target,47.59341056429104
2019-02-15,2019-03-01,268,263,0.7641,profit_target,53.54047395718772
2019-02-19,2019-03-01,269,264,0.8200,profit_target,46.14523516215953
2019-03-04,2019-03-13,270,265,0.7730,profit_target,38.68944185857217
2019-03-01,2019-03-15,272,267,0.7681,profit_target,44.81243499568421
2019-03-13,2019-03-21,273,268,0.7877,profit_target,44.87218110524408
2019-03-15,2019-04-01,274,269,0.7653,profit_target,54.74144942171734
2019-03-21,2019-04-04,277,272,0.7851,profit_target,44.61864505847143
2019-04-01,2019-04-11,278,273,0.7463,profit_target,36.24210209153355
2019-04-04,2019-04-12,279,274,0.7433,profit_target,45.89540776670919
2019-04-11,2019-04-22,281,276,0.8062,profit_target,40.201839427567116
2019-04-12,2019-04-23,283,278,0.7307,profit_target,37.38062983660541
2019-04-22,2019-05-03,283,278,0.7805,profit_target,44.09268917891073
2019-04-23,2019-05-28,286,281,0.8045,expired_max_loss,-420.8451023182833
2019-05-03,2019-06-07,286,281,0.7393,expired_worthless,73.92953110359674
2019-06-07,2019-06-18,277,272,0.8338,profit_target,55.499217459821
2019-06-10,2019-06-18,278,273,0.7832,profit_target,39.804566665910514
2019-06-18,2019-07-01,282,277,0.8130,profit_target,59.861748159868306
2019-06-19,2019-07-01,283,278,0.7569,profit_target,47.69022394158064
2019-07-01,2019-07-03,287,282,0.7688,profit_target,38.458341666615475
2019-07-02,2019-07-12,289,284,0.7839,profit_target,50.91772374056508
2019-07-03,2019-07-23,291,286,0.7255,profit_target,45.496779919403586
2019-07-12,2019-07-26,293,288,0.7420,profit_target,36.308932445629
2019-07-23,2019-08-27,292,287,0.7398,expired_max_loss,-427.3246468530422
2019-07-26,2019-08-30,295,290,0.8086,expired_partial,-155.84299541460152
2019-09-05,2019-09-12,287,282,0.8536,profit_target,49.71554989597883
2019-09-06,2019-09-13,288,283,0.8181,profit_target,42.172151730454026
2019-09-12,2019-10-14,292,287,0.8498,profit_target,63.26667480244869
2019-09-13,2019-10-14,292,287,0.8310,profit_target,50.73543993454953
2019-10-14,2019-10-21,287,282,0.8026,profit_target,44.572120513572436
2019-10-15,2019-10-25,291,286,0.8248,profit_target,45.6990378556064
2019-10-21,2019-10-28,291,286,0.7631,profit_target,41.65966782667083
2019-10-25,2019-11-01,294,289,0.7817,profit_target,47.24921121650253
2019-10-28,2019-11-04,295,290,0.7579,profit_target,41.37007585231455
2019-11-01,2019-11-14,299,294,0.8192,profit_target,40.991562983551525
2019-11-04,2019-11-15,299,294,0.7559,profit_target,52.6957645920117
2019-11-14,2019-11-25,301,296,0.8075,profit_target,55.19592319330559
2019-11-15,2019-11-26,304,299,0.7768,profit_target,39.3901361887128
2019-11-25,2019-12-12,305,300,0.7314,profit_target,40.79638135910881
2019-11-26,2019-12-13,306,301,0.7300,profit_target,43.2973996680823
2019-12-12,2019-12-16,307,302,0.8015,profit_target,39.05770785838124
2019-12-13,2019-12-19,308,303,0.7654,profit_target,37.555353327048635
2019-12-16,2019-12-26,311,306,0.8095,profit_target,47.31348860077068
2019-12-19,2020-01-02,312,307,0.8061,profit_target,59.97356457781896
2019-12-26,2020-01-09,315,310,0.7863,profit_target,50.451688916442464
2020-01-02,2020-01-13,317,312,0.7941,profit_target,42.924474620682176
2020-01-09,2020-01-16,319,314,0.8327,profit_target,44.94878688858027
2020-01-13,2020-01-17,320,315,0.7965,profit_target,38.75761125822636
2020-01-16,2020-02-06,323,318,0.8106,profit_target,46.04299813857042
2020-01-17,2020-02-10,324,319,0.7644,profit_target,48.595090644604156
2020-02-06,2020-02-12,324,319,0.8789,profit_target,42.671723215672316
2020-02-10,2020-02-19,324,319,0.8393,profit_target,42.8614448951992
2020-02-12,2020-03-18,328,323,0.8441,expired_max_loss,-416.8880613471892
2020-02-19,2020-03-25,328,323,0.8406,expired_max_loss,-417.24104608887455
2020-05-08,2020-05-26,275,270,0.9964,profit_target,67.74310654710804
2020-05-11,2020-05-26,275,270,0.9782,profit_target,58.06976602229742
2020-05-26,2020-06-02,280,275,0.9552,profit_target,54.89534877754853
2020-05-27,2020-06-03,285,280,0.9865,profit_target,58.585396328045064
2020-06-02,2020-06-05,290,285,1.0001,profit_target,63.03364024584805
2020-06-03,2020-06-08,294,289,0.9458,profit_target,53.55000594900771
2020-06-05,2020-07-06,302,297,0.9686,profit_target,84.76218648401263
2020-06-08,2020-07-06,304,299,0.9379,profit_target,49.670659755642305
2020-07-07,2020-07-15,294,289,1.0024,profit_target,54.715313278186656
2020-07-06,2020-07-17,298,293,0.9758,profit_target,50.94590362528212
2020-07-15,2020-07-22,303,298,1.0076,profit_target,50.91734890728254
2020-07-17,2020-07-29,304,299,0.9763,profit_target,47.749175785166635
2020-07-22,2020-08-05,310,305,0.9764,profit_target,59.450810862407124
2020-07-29,2020-08-05,308,303,0.9365,profit_target,49.196711760428116
2020-08-05,2020-08-17,316,311,0.9673,profit_target,57.78886572413881
2020-08-06,2020-08-18,318,313,0.9459,profit_target,49.1745673737661
2020-08-17,2020-08-26,322,317,0.9280,profit_target,50.26965019836921
2020-08-18,2020-08-26,323,318,0.9537,profit_target,46.90999369660215
2020-08-26,2020-09-30,330,325,0.9708,expired_worthless,97.0813487297677
2020-08-27,2020-09-30,329,324,0.9428,profit_target,82.75694466503124
2020-09-30,2020-10-08,316,311,0.9597,profit_target,49.00125154794374
2020-10-01,2020-10-09,318,313,0.9883,profit_target,60.306012508238894
2020-10-08,2020-10-12,324,319,0.9674,profit_target,47.998697779017704
2020-10-09,2020-11-05,328,323,0.9572,profit_target,78.1235592615025
2020-10-12,2020-11-06,334,329,0.9963,profit_target,57.02945103017453
2020-11-05,2020-11-11,329,324,0.9774,profit_target,54.72995166167606
2020-11-06,2020-11-13,331,326,0.9526,profit_target,52.619569090851876
2020-11-11,2020-11-24,338,333,0.9375,profit_target,61.061715261697806
2020-11-13,2020-11-24,340,335,0.9639,profit_target,51.84897108635979
2020-11-24,2020-12-04,346,341,0.9513,profit_target,52.59770748272014
2020-11-25,2020-12-04,346,341,0.9576,profit_target,51.246547232935306
2020-12-04,2020-12-28,353,348,0.9564,profit_target,71.94634988744801
2020-12-07,2020-12-28,352,347,0.9683,profit_target,66.89029595340513
2020-12-29,2021-01-07,353,348,0.9411,profit_target,51.88061996149517
2020-12-28,2021-01-08,355,350,0.9236,profit_target,57.61130409471184
2021-01-07,2021-01-20,361,356,0.9452,profit_target,51.12687989853803
2021-01-08,2021-02-02,364,359,0.9548,profit_target,49.57911248733788
2021-01-20,2021-02-05,367,362,0.9807,profit_target,54.18747804051768
2021-02-02,2021-02-05,361,356,1.0012,profit_target,53.800326785592915
2021-02-05,2021-02-24,370,365,0.9148,profit_target,56.301865996313694
2021-02-08,2021-03-09,373,368,0.9506,profit_target,57.51630055755576
2021-03-09,2021-03-12,367,362,0.9884,profit_target,50.62592865517103
2021-02-24,2021-03-15,374,369,0.9648,profit_target,67.62064091927024
2021-03-12,2021-03-26,376,371,0.9375,profit_target,52.45266463430513
2021-03-15,2021-04-01,379,374,0.9356,profit_target,71.49344110902133
2021-03-26,2021-04-05,381,376,0.9478,profit_target,67.64707385236689
2021-04-01,2021-04-08,386,381,0.8833,profit_target,50.681856537603565
2021-04-05,2021-04-13,391,386,0.8860,profit_target,51.243784158607035
2021-04-08,2021-04-15,394,389,0.8907,profit_target,49.35974357191898
2021-04-13,2021-04-28,399,394,0.9121,profit_target,46.5346168352235
2021-04-15,2021-05-06,402,397,0.9251,profit_target,52.5928829558039
2021-04-28,2021-05-07,402,397,0.8995,profit_target,43.926527387288274
2021-05-06,2021-05-26,403,398,0.9332,profit_target,47.98963950773704
2021-05-07,2021-06-02,408,403,0.9331,profit_target,49.063975463859
2021-05-26,2021-06-07,403,398,0.8939,profit_target,43.908096347789176
2021-06-02,2021-06-11,404,399,0.8873,profit_target,47.0503291225468
2021-06-07,2021-06-24,407,402,0.8884,profit_target,56.74803007958164
2021-06-11,2021-06-25,410,405,0.8939,profit_target,44.65997534792056
2021-06-24,2021-07-02,412,407,0.9257,profit_target,60.61141454138585
2021-06-25,2021-07-02,413,408,0.8762,profit_target,50.26990549198404
2021-07-02,2021-07-23,421,416,0.9025,profit_target,61.20529048388147
2021-07-06,2021-07-23,418,413,0.8796,profit_target,59.45782378304955
2021-07-23,2021-08-06,424,419,0.8992,profit_target,45.630845880067284
2021-07-26,2021-08-11,425,420,0.9270,profit_target,51.06774423834434
2021-08-06,2021-08-23,428,423,0.9205,profit_target,49.265139917254245
2021-08-11,2021-08-25,428,423,0.8873,profit_target,47.77421281431215
2021-08-23,2021-09-02,431,426,0.9304,profit_target,49.708320064431526
2021-08-25,2021-09-23,433,428,0.9328,profit_target,50.34250308520564
2021-09-02,2021-10-07,437,432,0.9088,expired_worthless,90.87745519226051
2021-09-23,2021-10-14,426,421,0.9177,profit_target,53.62808018269165
2021-10-14,2021-10-19,427,422,0.9092,profit_target,52.88120818424326
2021-10-15,2021-10-20,431,426,0.9102,profit_target,44.83920352295935
2021-10-19,2021-10-28,436,431,0.8884,profit_target,45.32592105832806
2021-10-20,2021-11-01,438,433,0.8952,profit_target,51.171780583686605
2021-10-28,2021-11-03,443,438,0.9355,profit_target,50.7889586239548
2021-11-01,2021-11-08,445,440,0.9416,profit_target,46.08683793360452
2021-11-03,2021-11-24,450,445,0.8668,profit_target,43.599513487212505
2021-11-08,2021-12-07,452,447,0.9266,profit_target,57.40516183925099
2021-11-24,2021-12-15,451,446,0.9641,profit_target,48.232555310896466
2021-12-07,2021-12-22,446,441,0.9959,profit_target,53.757687733902586
2021-12-15,2021-12-27,451,446,0.9677,profit_target,63.80054727088046
2021-12-22,2021-12-27,450,445,0.9376,profit_target,51.619913924719356
2021-12-27,2022-01-31,460,455,0.9239,expired_max_loss,-408.9088051476469
2021-12-28,2022-02-01,460,455,0.9402,expired_max_loss,-407.2791059071756
2022-03-18,2022-03-25,422,417,0.9742,profit_target,56.73686409147222
2022-03-21,2022-03-25,423,418,1.0111,profit_target,52.085575492174826
2022-03-25,2022-03-29,433,428,0.9549,profit_target,51.45120154173565
2022-03-28,2022-05-02,437,432,0.9329,expired_max_loss,-408.0062479191904
2022-03-29,2022-05-03,444,439,0.9707,expired_max_loss,-404.22911751911556
2022-07-19,2022-07-27,372,367,0.9781,profit_target,53.705283311466886
2022-07-20,2022-07-28,375,370,0.9902,profit_target,63.761608945512805
2022-07-27,2022-07-29,381,376,0.9507,profit_target,52.8173672074621
2022-07-28,2022-08-04,387,382,0.9704,profit_target,49.13096104788285
2022-07-29,2022-08-10,393,388,0.9413,profit_target,62.45911479039651
2022-08-04,2022-08-12,395,390,0.9428,profit_target,68.98491724243091
2022-08-10,2022-08-16,402,397,0.9156,profit_target,48.607538859290585
2022-08-12,2022-09-16,409,404,0.9219,expired_max_loss,-409.1088693885814
2022-08-16,2022-09-20,412,407,0.9670,expired_max_loss,-404.59911060485035
2022-10-28,2022-11-10,368,363,1.0071,profit_target,58.12280548491886
2022-10-31,2022-11-10,365,360,1.0019,profit_target,61.311795716572696
2022-11-10,2022-11-22,375,370,0.9877,profit_target,55.10374849307981
2022-11-11,2022-11-23,379,374,0.9616,profit_target,50.295463820276865
2022-11-22,2022-11-30,381,376,0.9444,profit_target,50.59061135411457
2022-11-23,2022-12-28,384,379,0.9257,expired_max_loss,-408.7264525964482
2022-11-30,2023-01-04,389,384,0.9400,expired_partial,-277.6003593390793
2023-01-10,2023-01-13,374,369,0.9471,profit_target,53.060158567005715
2023-01-11,2023-01-23,378,373,0.9375,profit_target,52.07956033220239
2023-01-13,2023-01-26,383,378,0.8879,profit_target,50.42087588104546
2023-01-23,2023-02-01,384,379,0.9311,profit_target,66.99566367107734
2023-01-26,2023-02-02,389,384,0.9261,profit_target,60.883363267662006
2023-02-01,2023-03-03,395,390,0.8875,profit_target,46.85429309407318
2023-02-02,2023-03-09,400,395,0.9080,expired_max_loss,-410.4960888442399
2023-03-03,2023-03-29,387,382,0.9167,profit_target,46.77494848912249
2023-03-29,2023-04-03,386,381,0.9554,profit_target,54.60871766765844
2023-03-30,2023-04-10,388,383,0.9420,profit_target,48.37924011877636
2023-04-03,2023-04-17,395,390,0.9090,profit_target,50.55145713333
2023-04-10,2023-04-17,393,388,0.8996,profit_target,44.47536169785912
2023-04-17,2023-05-10,399,394,0.8813,profit_target,47.30884253737168
2023-04-18,2023-05-15,400,395,0.9154,profit_target,61.7130247957494
2023-05-10,2023-05-18,398,393,0.8951,profit_target,49.140110596115505
2023-05-15,2023-05-26,398,393,0.9321,profit_target,47.411816427129324
2023-05-18,2023-06-02,405,400,0.9094,profit_target,73.9116699130986
2023-05-26,2023-06-02,404,399,0.9417,profit_target,68.37104345410872
2023-06-02,2023-06-12,414,409,0.8452,profit_target,43.14259714628989
2023-06-05,2023-06-12,413,408,0.8465,profit_target,42.405419794234774
2023-06-12,2023-06-15,419,414,0.8582,profit_target,49.97510206243295
2023-06-13,2023-06-29,423,418,0.8940,profit_target,54.287160506988286
2023-06-15,2023-06-30,428,423,0.8506,profit_target,48.10035757792121
2023-06-29,2023-07-12,427,422,0.8935,profit_target,62.07026553830545
2023-06-30,2023-07-13,432,427,0.8882,profit_target,55.424308032545824
2023-07-12,2023-07-18,434,429,0.8695,profit_target,53.29335011952003
2023-07-13,2023-07-25,438,433,0.9049,profit_target,50.89224143274257
2023-07-18,2023-08-22,442,437,0.8501,expired_partial,-240.788762514066
2023-07-25,2023-08-29,443,438,0.8849,expired_worthless,88.48848616597297
2023-08-29,2023-09-14,435,430,0.8546,profit_target,47.55693853697086
2023-08-30,2023-10-04,438,433,0.8983,expired_max_loss,-411.4670142107633
2023-09-14,2023-10-19,438,433,0.8668,expired_max_loss,-414.62105712529427
2023-11-03,2023-11-10,421,416,0.8601,profit_target,46.48711970160652
2023-11-06,2023-11-14,422,417,0.8753,profit_target,70.47308936581746
2023-11-10,2023-11-14,428,423,0.8966,profit_target,48.20356824657032
2023-11-14,2023-11-20,436,431,0.9120,profit_target,44.67268524059182
2023-11-15,2023-11-22,436,431,0.8633,profit_target,50.02214453741577
2023-11-20,2023-12-01,441,436,0.8578,profit_target,50.019243751520904
2023-11-22,2023-12-07,443,438,0.8676,profit_target,43.04553338163685
2023-12-01,2023-12-12,447,442,0.8759,profit_target,52.0150509280274
2023-12-07,2023-12-12,445,440,0.8343,profit_target,47.358010744969896
2023-12-12,2023-12-14,452,447,0.8335,profit_target,40.618129514239946
2023-12-13,2023-12-26,458,453,0.8362,profit_target,51.45760979762714
2023-12-14,2023-12-26,459,454,0.8519,profit_target,46.6466454854756
2023-12-26,2024-01-18,464,459,0.8807,profit_target,47.44036722722126
2023-12-27,2024-01-19,465,460,0.8473,profit_target,69.60954567557795
2024-01-18,2024-01-22,463,458,0.8718,profit_target,47.590260389034704
2024-01-19,2024-01-29,470,465,0.8882,profit_target,56.94054551818891
2024-01-22,2024-01-29,471,466,0.8740,profit_target,46.62603030576448
2024-01-29,2024-02-07,478,473,0.8803,profit_target,54.012854029336125
2024-01-30,2024-02-07,478,473,0.8765,profit_target,52.004682267017124
2024-02-07,2024-02-22,486,481,0.9046,profit_target,58.505252293354495
2024-02-08,2024-02-22,486,481,0.8877,profit_target,54.69442166868571
2024-02-22,2024-03-01,492,487,0.8840,profit_target,48.659332950322955
2024-02-23,2024-03-07,493,488,0.9008,profit_target,47.48306823867607
2024-03-01,2024-03-19,499,494,0.8845,profit_target,51.17615897034442
2024-03-07,2024-03-20,499,494,0.8870,profit_target,62.93616105413159
2024-03-19,2024-03-27,502,497,0.8859,profit_target,53.83779508301955
2024-03-20,2024-04-24,508,503,0.9178,expired_partial,6.781271949868629
2024-03-27,2024-05-01,510,505,0.8682,expired_max_loss,-414.48391484503554
2024-05-06,2024-05-14,503,498,0.9057,profit_target,46.02760501702149
2024-05-07,2024-05-15,504,499,0.9075,profit_target,69.61105395119874
2024-05-14,2024-05-17,509,504,0.8810,profit_target,45.361820335326755
2024-05-15,2024-06-05,516,511,0.8683,profit_target,62.38080431869841
2024-05-17,2024-06-05,517,512,0.8969,profit_target,58.68437538988735
2024-06-05,2024-06-12,521,516,0.9003,profit_target,49.7373216108063
2024-06-06,2024-06-12,521,516,0.9037,profit_target,48.5009874703913
2024-06-12,2024-06-26,528,523,0.8806,profit_target,49.742402218323264
2024-06-13,2024-06-27,529,524,0.8557,profit_target,47.48858785303662
2024-06-26,2024-07-03,533,528,0.8958,profit_target,44.99462664563464
2024-06-27,2024-07-05,534,529,0.8944,profit_target,50.95999547655747
2024-07-03,2024-07-10,539,534,0.8688,profit_target,48.89613736291127
2024-07-05,2024-07-16,542,537,0.9084,profit_target,57.58274612431066
2024-07-10,2024-08-14,548,543,0.9189,expired_partial,-157.3143923869613
2024-08-14,2024-08-16,526,521,0.9429,profit_target,52.53908664242454
2024-07-16,2024-08-19,550,545,0.8770,profit_target,85.69833540132443
2024-08-16,2024-08-27,537,532,0.9013,profit_target,44.385007817681014
2024-08-19,2024-09-13,543,538,0.9318,profit_target,57.63580246759447
2024-08-27,2024-09-19,543,538,0.9083,profit_target,75.2921999279735
2024-09-13,2024-09-23,542,537,0.9530,profit_target,57.42450745732305
2024-09-19,2024-10-09,551,546,0.9567,profit_target,46.756011297150735
2024-09-23,2024-10-14,552,547,0.9524,profit_target,71.12113066202856
2024-10-09,2024-10-18,552,547,0.9843,profit_target,56.39681061107912
2024-10-14,2024-11-06,560,555,0.9790,profit_target,87.99824206652511
2024-10-18,2024-11-06,563,558,0.9722,profit_target,73.01960571926419
2024-11-06,2024-11-11,571,566,0.9280,profit_target,45.31561230923393
2024-11-07,2024-11-25,577,572,0.9230,profit_target,47.47764545057737
2024-11-11,2024-11-29,580,575,0.9148,profit_target,59.79018730381526
2024-11-25,2024-12-02,579,574,0.9047,profit_target,46.26790088305945
2024-11-29,2024-12-24,585,580,0.8929,profit_target,58.73208205986086
2024-12-02,2025-01-06,587,582,0.9115,expired_worthless,91.14753376652249
2024-12-24,2025-01-21,585,580,0.9189,profit_target,73.76538371170729
2025-01-06,2025-01-21,576,571,0.9353,profit_target,62.70934560654506
2025-01-21,2025-02-11,585,580,0.9408,profit_target,47.84152294171235
2025-01-22,2025-02-13,588,583,0.9200,profit_target,61.13524490812047
2025-02-11,2025-02-19,585,580,0.9300,profit_target,46.909222930652106
2025-02-13,2025-03-20,591,586,0.9288,expired_max_loss,-408.4241078362443
2025-02-19,2025-03-26,594,589,0.9556,expired_max_loss,-405.7355287396982
2025-05-01,2025-05-12,529,524,0.9994,profit_target,92.52527388118227
2025-05-02,2025-05-12,540,535,1.0109,profit_target,80.92084545537189
2025-05-12,2025-05-16,560,555,0.9548,profit_target,51.89217373599568
2025-05-13,2025-06-02,565,560,0.9815,profit_target,61.74380372585472
2025-05-16,2025-06-06,573,568,0.9640,profit_target,65.95690496508143
2025-06-02,2025-06-10,569,564,0.9555,profit_target,56.418623845328625
2025-06-06,2025-06-24,578,573,0.9657,profit_target,64.60280309580297
2025-06-10,2025-06-25,581,576,0.9516,profit_target,50.450492057868104
2025-06-24,2025-06-30,585,580,0.9424,profit_target,51.98510022381825
2025-06-25,2025-06-30,586,581,0.9383,profit_target,47.070801211327975
2025-06-30,2025-07-10,597,592,0.9438,profit_target,51.37659636893698
2025-07-01,2025-07-10,597,592,0.9778,profit_target,52.8690717835551
2025-07-10,2025-07-23,606,601,0.9426,profit_target,55.28842072520809
2025-07-11,2025-07-23,603,598,0.9440,profit_target,62.01979890436004
2025-07-23,2025-08-12,614,609,0.9311,profit_target,74.09600556640376
2025-07-24,2025-08-12,615,610,0.9641,profit_target,72.81363741032284
2025-08-12,2025-08-28,624,619,0.9529,profit_target,55.31335065989026
2025-08-13,2025-09-04,626,621,0.9396,profit_target,58.5950514613287
2025-08-28,2025-09-11,630,625,0.9640,profit_target,57.02190052382185
2025-09-04,2025-09-11,628,623,0.9414,profit_target,47.39963654854775
2025-09-11,2025-09-22,637,632,0.9287,profit_target,47.05815588731536
2025-09-12,2025-09-22,637,632,0.9457,profit_target,46.710431194910065
2025-09-23,2025-10-06,641,636,0.9662,profit_target,54.49885548642221
2025-09-22,2025-10-08,645,640,0.9382,profit_target,50.99814422169326
2025-10-06,2025-10-24,650,645,0.9872,profit_target,56.420522581733394
2025-10-08,2025-10-27,651,646,0.9670,profit_target,77.71481976554425
2025-10-24,2025-11-11,654,649,0.9425,profit_target,50.09805507052948
2025-10-27,2025-11-26,663,658,0.9411,profit_target,62.528739363142975
2025-11-11,2025-12-03,658,653,0.9654,profit_target,60.782655267049265
2025-11-26,2025-12-05,655,650,0.9654,profit_target,47.820320741923524
2025-12-03,2025-12-22,661,656,0.9773,profit_target,64.81194754357932
