entryDate,closeDate,shortStrike,longStrike,credit,closeReason,netPnl
2012-03-12,2012-03-19,132,127,0.5184,profit_target,26.92516834242048
2012-03-13,2012-03-26,135,130,0.5424,profit_target,26.802555310206245
2012-03-26,2012-04-10,137,132,0.5217,stop_loss,-119.40127330817658
2012-03-19,2012-04-23,136,131,0.5233,expired_worthless,52.332883516929755
2012-04-12,2012-05-01,133,128,0.5300,profit_target,30.9281718799414
2012-05-01,2012-05-14,135,130,0.5312,stop_loss,-118.37040938217874
2012-04-25,2012-05-16,134,129,0.5758,stop_loss,-129.65111420105652
2012-06-19,2012-07-13,130,125,0.5509,profit_target,33.55106636964717
2012-06-20,2012-07-13,130,125,0.5318,profit_target,29.1491739208534
2012-07-13,2012-07-27,131,126,0.5927,profit_target,29.916591626329126
2012-07-16,2012-07-27,130,125,0.5433,profit_target,26.417600591437818
2012-07-27,2012-08-09,133,128,0.5246,profit_target,24.932046153427468
2012-07-30,2012-08-10,133,128,0.5795,profit_target,30.676203220930354
2012-08-09,2012-09-05,136,131,0.5981,profit_target,31.45427587722177
2012-08-10,2012-09-06,136,131,0.5452,profit_target,47.69906202535768
2012-09-05,2012-09-07,135,130,0.5883,profit_target,30.407710833798063
2012-09-06,2012-09-13,138,133,0.5359,profit_target,26.364733176816635
2012-09-07,2012-09-19,139,134,0.5237,profit_target,26.458829398296213
2012-09-13,2012-10-05,141,136,0.4983,profit_target,24.818982959808885
2012-09-19,2012-10-16,142,137,0.5807,profit_target,28.803386119543084
2012-10-05,2012-11-07,141,136,0.5036,stop_loss,-122.11831910708746
2012-10-16,2012-11-07,141,136,0.5983,stop_loss,-128.48475765387013
2012-12-07,2012-12-31,137,132,0.5783,profit_target,28.401619465206885
2012-12-10,2013-01-02,137,132,0.5799,profit_target,51.48272679046631
2012-12-31,2013-01-02,137,132,0.5845,profit_target,29.973181584444475
2013-01-02,2013-01-17,141,136,0.5072,profit_target,29.301105672645665
2013-01-03,2013-01-17,141,136,0.5282,profit_target,30.078426851800078
2013-01-17,2013-01-29,144,139,0.5755,profit_target,30.688695794039756
2013-01-18,2013-02-01,145,140,0.5745,profit_target,32.05163881365739
2013-01-29,2013-02-14,146,141,0.5025,profit_target,27.41692901082583
2013-02-01,2013-02-19,147,142,0.5302,profit_target,34.2346387977086
2013-02-14,2013-03-05,148,143,0.5397,profit_target,30.419555325884662
2013-02-19,2013-03-08,149,144,0.5283,profit_target,30.710747960373507
2013-03-05,2013-03-14,149,144,0.5069,profit_target,31.632613069970308
2013-03-08,2013-03-26,151,146,0.5513,profit_target,28.01561014462831
2013-03-14,2013-04-09,153,148,0.5719,profit_target,35.04571033433163
2013-03-26,2013-04-10,152,147,0.5391,profit_target,32.805035247683584
2013-04-09,2013-04-29,152,147,0.4959,profit_target,32.96097911309395
2013-04-10,2013-05-02,155,150,0.5939,profit_target,29.783925082652008
2013-04-29,2013-05-07,155,150,0.6042,profit_target,32.02452490941798
2013-05-02,2013-05-08,155,150,0.5591,profit_target,29.775003879426965
